ciudad,vertical,negocio,reseñas,nota,web,telefono,place_id,lead
Zaragoza,dental,OralStudio Clinica Dental - Zaragoza,25,2.5,http://www.oralstudio.es/,+34662406086,ChIJ12HyKQAVWQ0RzCtb3s0HR8A,7
Zaragoza,peluqueria,NARA peluquería Y Uñas,25,4.2,https://yx3agr.setmore.com/,+34876656535,ChIJi5Q6fJkVWQ0RnB9x6bWn5Fo,7
Málaga,dental,Hémera Centro de Odontología Integrativa,25,4.4,http://www.centrohemera.es/,+34686615101,ChIJfzfE2LFZcg0R20HqhyoD6rY,7
Alhaurín de la Torre,estetica,Central Donaire Belleza y Láser,25,4.3,http://www.donaire.com.es/,+34952412418,ChIJhRSQTi3lcg0R41N__Wrne2Q,7
Beniel,dental,De la Torre Clínica Dental | Dentista en Beniel,25,4.5,https://www.clinicadentalbeniel.es/,+34968600403,ChIJcSZtyhudYw0R0YjBpVbVdfE,7
Palma,dental,Institut Odontòlogic Balear,25,4,http://www.institutodontologicbalear.com/,+34971201960,ChIJc28JVVaSlxIRXKplSwOFI48,7
Coll den Rabassa,dental,a+b clinica dental,25,4.3,http://www.abclinicadental.es/,+34971264870,ChIJ74ptAPSTlxIRKCy5P8IGM-c,7
Palma,dental,Clínica Dental Dr. de Céspedes,25,4.2,http://dcdentalpalma.com/,+34871712489,ChIJyRkeKpKTlxIROkVY-zkHqgI,7
Palma,dental,Quirónsalud Dental Kids,25,2.4,https://www.quironsalud.es/dental,+34971280028,ChIJOSzPz--TlxIRl5n8gb9rnAc,7
Las Palmas de Gran Canaria,estetica,Urban Nail Center,25,4.3,http://www.facebook.com/UrbanNailCenter/,+34928047114,ChIJ5fWtrRWVQAwRhy5LvEE3BnA,7
Bilbao,estetica,Beauty Nails Telefono - Bizkaia,25,2.6,https://nails.es.ivof.com/404/,+34658658065,ChIJLQPSMrNPTg0Rzz0EOwG65SU,7
Alicante,dental,Clinica Dental Internacional,25,4.5,https://internacionaldental.com/,+34647838526,ChIJWUjwBVI2Yg0R1lfoN1giHk4,7
Alicante,estetica,europatattoo,25,4.2,http://www.europatattoo.es/,+34663189396,ChIJG2pNe242Yg0RXzeOVaweVPQ,7
Mutxamel,estetica,D' Angela Peluqueros,25,4.4,https://dangelapeluqueros.wordpress.com/,+34965952962,ChIJxbroXg86Yg0RKoqOw4LEBv4,7
Córdoba,peluqueria,Peluquería Lola Carreras,25,4.2,https://www.peluquerialolacarreras.com/,+34957470558,ChIJOcfM3GPfbA0RYJh3MqId_wY,7
Madrid,pilates,Studio Pilates S.O.M.,26,4.5,https://saraopicpilates.com/,+34619271101,ChIJP9oQk1ApQg0RuC9RJ6UYVGM,7
Madrid,fisioterapia,Dental Clinic Dr. Prieto,26,4.5,http://www.clinicaprieto.com/,+34914110991,ChIJ21G8pMAoQg0R-NOyZBpu39s,7
Madrid,dental,Innovación Dental Retiro,26,4.5,https://innovaciondentalretiro.com/,+34919601819,ChIJ1z8ZIpMpQg0R05DyDdYZO44,7
Madrid,dental,CLÍNICA DENTAL LOS PINOS,26,4.5,https://clinica-dental-los-pinos.negocio.site/?utm_source=gmb&utm_medium=referral,+34620957633,ChIJkSIke5IpQg0R8-c1j-TiJQ8,7
Madrid,estetica,Trebol´s Peluqueros | Peluquería y Estética,26,4,https://www.instagram.com/trebolspeluqueros/,+34917550746,ChIJ8a0Xb_4nQg0RvkBzyRLZdIw,7
San Sebastián de los Reyes,estetica,Sun Line Centro de Estética,26,4.2,http://www.sline.es/,+34916547223,ChIJ_6H1fOYsQg0R6I6hrVSvAZM,7
Madrid,peluqueria,Alicia Román Shop,26,4.4,http://www.aliciaromanshop.com/,+34914054733,ChIJW8ZuMkkvQg0RFg1SJzJN9Zg,7
Mollet del Vallès,pilates,Nexes Pilates Mollet,26,4.5,http://www.nexespilates.com/,+34639601003,ChIJzYLdHCi_pBIRQdk8vz9itfs,7
Sabadell,fisioterapia,FísicSalut Fisioteràpia,26,4.5,https://www.doctoralia.es/z/BdxmMq,+34613010557,ChIJmYbgzR2VpBIRibfbflztJzc,7
Barcelona,dental,Clínica dental Dra. H. Gutiérrez,26,4.3,https://www.clinicadentalhgutierrez.com/,+34933515213,ChIJdRZrrii9pBIRL_1wO0lKh6Y,7
Barcelona,dental,Institut Odontològic Serra,26,4.3,https://institutserra.com/,+34931060954,ChIJVQ82SIaipBIRtVVGLsrfGBQ,7
Sant Cugat del Vallès,estetica,Clínica EGOS Sant Cugat - Cirugía Estética y Plástica en Hospital General de Catalunya,26,4.5,https://www.clinicaegos.com/,+34622640784,ChIJOVniSVORpBIRwzlY_UeDibM,7
Alaquàs,fisioterapia,Fisioalaquàs,26,3.8,http://fisioalaquas.com/,+34961501246,ChIJcapazi9QYA0RqD2zRb7_hnY,7
València,dental,Clínica Dental Campanar,26,4.5,http://www.clinicadentalcampanar.com/,+34963497089,ChIJj3CdR2dPYA0RrJGgXqGBrfM,7
Seville,dental,Dental León XIII,26,4.2,http://dentalleonxiii.es/,+34625409827,ChIJn5FX__9rEg0R3r3w0ly9U-Y,7
Seville,dental,CENTRO DENTAL Gª DE DIEGO,26,3.9,https://centrodentalgarciadediego.com/,+34624122228,ChIJCdfNSTxsEg0RRxLBUROh_D8,7
Zaragoza,dental,Clinica Dental Dr. Larrosa,26,4.5,http://www.larrosadental.es/,+34976458395,ChIJX7farKVrWQ0R1t3iF06_F6s,7
Zaragoza,dental,Centro Dental Funcional,26,4.4,https://www.doctoralia.es/maximo-roman-tiburcio-peguero/dentista/carinena,+34976345645,ChIJZVRxrssUWQ0RnfMUpFMsA98,7
Zaragoza,estetica,Arte Miss,26,4.5,http://www.arte-miss.com/,+34876282695,ChIJgVfiFd0UWQ0R1Y3R01kBCzM,7
Zaragoza,estetica,CENTRO ESTETICA ZARAGOZA ACUARIUM,26,4.5,https://esteticaacuarium.es/,+34976431475,ChIJsfzcIbcUWQ0Rq9uND8XCVFY,7
Málaga,dental,CLINICA DENTAL. Dr. JORGE ALOT MONTES,26,4.4,https://www.alotmontesdrjorge.es/,+34952323951,ChIJ-eZacJn3cg0RAKypMEjLWzA,7
Málaga,dental,Dentaldietetic - Odontologia y Nutrición en Málaga,26,4.5,http://clinicadentalmartin.es/,+34952220840,ChIJtbDbI773cg0RB432bgaBwm8,7
Málaga,estetica,Nails Art Shop by Larysa,26,4.4,https://nailsartbylarisa.com/,+34664720119,ChIJI4ca5XX3cg0RdIpknSl7J5A,7
Málaga,estetica,Centro Estético Jesi Beauty,26,3.5,https://jesibeauty.com/conocenos/,+34744740472,ChIJ1bETxgb3cg0RkXLPBWFVBn0,7
Málaga,peluqueria,Peluquería Mare Alcántara,26,4.4,https://m.facebook.com/peluqueriamarealcantara/,+34952359007,ChIJ_RVbSXz3cg0R02INpODe450,7
Torremolinos,peluqueria,Nena Centro de Belleza,26,4.2,https://www.instagram.com/izidionena/,+34643421291,ChIJfZOUUAD7cg0R7mevs12u5L4,7
Murcia,fisioterapia,HIGEA - Centro de Atención temprana y desarrollo infantil,26,4.5,http://q-higea.es/,+34673061797,ChIJ24wCyqt4Yw0RfWZ6EdSAotc,7
Cabezo de Torres,dental,Clínica Dental Muñoz & Muñoz,26,4.4,https://www.cdentalmym.com/,+34968308559,ChIJMU_sJsWDYw0R7eE4XbcjBp4,7
Murcia,estetica,Ruhe Salón,26,4.5,https://www.instagram.com/ruhesalon/,+34621147365,ChIJvzybfJGBYw0RZQ7uTYDD46M,7
Ca'n Pastilla,fisioterapia,FISIOSAC - Toni Seguí,26,4.3,http://fisioterapiamallorca.net/?utm_source=google&utm_medium=organic&utm_campaign=MyBusiness,+34609671517,ChIJ0-POjZ-WlxIRWiRnsN8oqAI,7
Palma,dental,Almoyna Dental - Dr Pedro M-Almoyna,26,4.5,http://www.almoynadental.com/,+34971458418,ChIJt9v-uV6SlxIRm5ViaF-0SJc,7
Tamaraceite,dental,Dental Daida,26,3.7,http://dentaldaida.com/tratamientos,+34928438127,ChIJV1_5apaWQAwRvuaipkA4n-0,7
Telde,dental,Clínica Dental Marrero,26,4.2,http://www.clinicadentalmarrero.es/,+34928692406,ChIJA8MD4uaXQAwRn3m8qJTYsyU,7
Las Palmas de Gran Canaria,dental,Clínica Ramos,26,4.5,https://clinica-ramos.com/,+34928431082,ChIJH0Qigo-VQAwRkrJsmyOUvns,7
Bilbao,estetica,Salón De Juego Azar,26,3.9,https://barabet.es/listing/salon-de-juego-bilbao,+34661613978,ChIJTZi5DLNPTg0RGERArC7ama8,7
Córdoba,dental,Ana Vargas Toscano,26,4.4,http://www.anavargastoscano.com/,+34957767194,ChIJpcOGa2zfbA0RwCvOIvsn4Zg,7
Córdoba,estetica,Microblading de cejas Córdoba - Emma Beauty,26,4.5,https://emmabeauty.es/,+34611489349,ChIJ86qV_QnfbA0RX1ulONTiNMU,7
Madrid,estetica,Centro de Estética Paloma Olivo,27,4.3,https://www.esteticapalomaolivo.es/,+34914718087,ChIJM1Wx1OonQg0RZrSjuEIRMbE,7
Sant Cugat del Vallès,dental,Institut Dra. Iriarte,27,4.3,https://www.institutdrairiarte.com/,+34935830047,ChIJmW0T582WpBIROAja6GDVaRE,7
Sabadell,dental,Clinica Dental Sabadell,27,4.2,http://www.clinicadentalsbd.com/,+34937279279,ChIJAWVB4eSUpBIR8wgbxgpvPq8,7
València,dental,SOS Odontologia Social Clinica Dental,27,3.4,https://sos-odontologiasocial.com/,+34960445102,ChIJH6j_AxZPYA0R95YoKGBAC5M,7
València,estetica,Centro de Estética Carmen Navarro Valencia,27,4.4,http://www.carmennavarro.com/,+34963153945,ChIJCbQHCndJYA0R2bQVgWe0igU,7
Montequinto,dental,"Clínica Sevilla Dental - CLISEDENT, S.L.P.",27,4.3,http://www.clinicasevilladental.com/,+34955021300,ChIJefs1-shvEg0Ra9o1VanQbDA,7
Dos Hermanas,dental,Dental Clinic Sonridental,27,4.5,http://clinicasonridental.com/,+34955677746,ChIJjVpG8FZwEg0Rmlx1zYemQHY,7
Dos Hermanas,estetica,Clínica de Injerto Capilar en Dos Hermanas - Model Bell,27,4.2,https://modelbell.es/injerto-capilar-dos-hermanas/?utm_source=gmb,+34955320108,ChIJ6_9rjmhwEg0RgoVJuq4fSnw,7
Zaragoza,dental,Clínica Dental García Galán,27,4.2,https://clinicagarciagalan.es/,+34976731274,ChIJVdQFNY8UWQ0RIjGU8kBz2eo,7
Zaragoza,dental,Clinica Dental La Paz,27,4.4,http://www.lapazclinicadental.com/,+34876244706,ChIJFzX4tyoVWQ0RkgQWosR8SVY,7
Utebo,estetica,Ana Manao Zona Utebo | Centro de medicina estética y belleza,27,4.3,https://anamanao.com/,+34876007413,ChIJ-wDS025vWQ0RdY9fktniet8,7
Zaragoza,peluqueria,Karina,27,4.2,http://www.karinapeluqueria.com/,+34605531505,ChIJMesKejRrWQ0RALdw1t3_thQ,7
Málaga,pilates,Centro Mi Matrona Málaga El Palo,27,4.5,http://centromimatrona.com/,+34952291342,ChIJm2zNlDdYcg0RLtNju0g08tc,7
Málaga,dental,Drs. Acosta y Bejarano,27,4,http://www.acostaybejarano.com/,+34952223669,ChIJzbCgEJT3cg0RirjMqYXhv7c,7
Málaga,dental,Dr. Fernando Funes González,27,4.4,http://www.funesdental.es/,+34952393505,ChIJXw3gNIH3cg0RwCUXIAIQ-Fo,7
Málaga,estetica,Golden glow beauty,27,3.1,https://goldenglowbeauty.es/,+34623965020,ChIJlxfrNtf3cg0RV7W0xVOlAN4,7
Málaga,estetica,MyM Peluqueria,27,4.1,https://www.facebook.com/mympeluqueriamlg,+34952609211,ChIJ__8_vOD3cg0R9sMwKWB6NS0,7
Murcia,dental,Dental Clinic San Andres,27,4.3,https://www.clinicadentalsanandres.com/,+34968284068,ChIJvxQXpveBYw0RSees1EWQPw4,7
Molina de Segura,dental,Blanca Ranz Clínica Dental,27,4.5,https://clinicablancaranz.com/,+34968710711,ChIJZT6kqfyHYw0RatpQjTjpcbY,7
Murcia,peluqueria,Más que pelo - Pelucas en Murcia,27,4.4,https://masquepelo.es/,+34968936936,ChIJ_0mrtxOCYw0RZj9by6zj9Hg,7
Santa Maria del Camí,dental,Dental Santa Maria - Clínica dental Santa Maria del Camí,27,4.2,http://www.dentalsantamaria.es/,+34971621699,ChIJ33iJRIPqlxIRS95WnwAPnYE,7
Portugalete,peluqueria,V&M Peluqueros,27,3.7,http://www.vmpeluqueros.com/,+34944830936,ChIJP_bWEIZZTg0R35GUmBC-NTE,7
El Campello,estetica,"Perruqueria i Estètica ""Nou Stil""",27,4.2,https://www.facebook.com/peluqueria.noustil,+34965632629,ChIJFT377Oo7Yg0RjRhPzjFr6LI,7
Córdoba,estetica,CLINICA GARNACHO,27,3.2,https://clinicagarnacho.com/,+34634598752,ChIJAcX5MIXfbA0Ro3G4sgVjioQ,7
Madrid,dental,Clínica Hermosilla 57,28,4.5,http://www.clinicahermosilla57.com/,+34913105152,ChIJb_HOCb0oQg0RQoJqTYGwn5o,7
Móstoles,peluqueria,DAYRO,28,4.4,http://dayromostoles.es.tl/,+34653459908,ChIJtdFw2H-OQQ0RNMkkUw2nWao,7
Barcelona,pilates,Activa't Barcelona!,28,4.1,http://www.activatbarcelona.es/,+34639076115,ChIJqUnd-NO8pBIRaiLyUkyCoPk,7
El,fisioterapia,Centro De Fisioterapia Y Terapia Manual Fisiotek,28,4.5,http://www.fisiotek.com/,+34934783329,ChIJPwot2cSepBIRL98JY-EPDZQ,7
Montornès del Vallès,fisioterapia,Flor de Maig,28,4.3,https://widget.treatwell.es/establecimiento/100026823/servicios/,+34640297208,ChIJCyokuqKwpBIRY8xVHu6dkaU,7
Mollet del Vallès,fisioterapia,Fisiomollet,28,4.4,http://www.fisiomollet.es/,+34935707838,ChIJffPy_ta-pBIRGIZlI3gtkPE,7
Viladecans,fisioterapia,CENTRO DE REHABILITACION VILADECANS,28,4.1,http://www.crvrehabilitacion.com/,+34936472272,ChIJywkWi_GcpBIRIgERqJxqoE8,7
Barcelona,dental,Adatt Dental S.L.P.,28,4.5,http://www.adattdental.com/,+34933405400,ChIJW7mjeNG8pBIRhzXeHV_h1bU,7
Sant Joan Despí,estetica,MAROC Estilistes,28,4.5,http://www.marocestilistes.com/,+34934771575,ChIJScediNybpBIRd_vOJATjJr4,7
Almàssera,dental,Clínica Dental Esther Roger,28,4.4,http://www.clinicaroger.com/,+34961861797,ChIJ_2jI_WlGYA0RR39EZmSaU_4,7
Seville,dental,CLINICA DENTAL DENTASUR (Barriada La Oliva),28,4.1,https://negociosdesevilla.es/dentistas/clinica-dental-dentasur-barriada-la-oliva/,+34954235670,ChIJq6qqqmZuEg0RbCg8krfkXpo,7
Seville,dental,Clínica Dental Dres. Galán & Peláez,28,4.3,https://galanypelaez.es/,+34954941117,ChIJGz6SxbVpEg0RosKqC7jmw6o,7
Seville,dental,Clínica Dental Yñiguez,28,4.4,http://www.artedentalsevilla.es/,+34954273528,ChIJ9fV6_jxsEg0RLUMYKd7Gvrc,7
Seville,dental,Dentalhouse,28,3.7,http://www.clinicadentalhouse.com/,+34954252679,ChIJ_7ZngcloEg0RQXWIPJEADEg,7
Málaga,dental,Clínica Rivas Galindo,28,4.4,http://clinicarg.es/,+34952609551,ChIJKdbxzJb3cg0Rxe89oUm5ArQ,7
Málaga,dental,Clinica Dr. Eki Dental,28,4,http://ekidental.com/,+34952224690,ChIJoUW9Iun3cg0RgdwevusgoNM,7
Alhaurín de la Torre,estetica,Clínica Medicina Estética - Policlínica San Juan,28,4.4,https://policlinicasanjuan.com/,+34952417400,ChIJYa9N6cr7cg0RV_zrgv1REDA,7
Murcia,estetica,RizosStyle Academia de Peluquería y Belleza,28,4.2,https://escuela-de-ensenanza-de-peluqueria-y-estetica.negocio.site/,+34968210660,ChIJcxoUdAOCYw0RfcvHBMXwHR4,7
Las Palmas de Gran Canaria,estetica,Christopher Rosary Medical Center,28,4.5,https://www.cristobaldelrosario.com/,+34928278655,ChIJY6dgOGuVQAwRszsu5yu1aCA,7
Areeta / Las Arenas,dental,Clinica Dental Vallejo Y Daniele,28,4.5,https://vallejodanieledental.com/,+34944647085,ChIJwysBUC1aTg0RHoBGKMcc1Co,7
San Vicente de Barakaldo,dental,Centro Dental Barakaldo,28,4.4,http://www.centrodentalbarakaldo.com/,+34944038997,ChIJTZCXgHpaTg0Rkem1tVk--XU,7
Areeta / Las Arenas,dental,clinica de ortodoncia Doctores Díaz de Villafranca,28,4.4,http://www.ortodonciagetxo.com/,+34944637211,ChIJkXZzZitaTg0RHGM4QjvQCns,7
Portugalete,estetica,Unico Life Clinics | Vizcaya,28,4.5,https://unicolifeclinics.com/vizcaya/,+34647965631,ChIJP1yXBE5ZTg0RhGohYv8lZxg,7
Bilbao,estetica,Estética Alicia Algara,28,4.5,http://aliciaalgara.com/,+34944150371,ChIJ4_zPXnZaTg0RrtKE6jzlGiU,7
El Campello,peluqueria,Hair studio 786,28,4.4,https://hairstudio786.es/,+34631735609,ChIJe7FFSKc7Yg0RbIfVzz9NfTI,7
Córdoba,estetica,Antonio Morillo-Velarde Chiclana,28,3.9,http://amorillodermasol.es/,+34957472380,ChIJH-NcYmTfbA0RvkqWNspfQ88,7
Madrid,pilates,La Corrala de La Danza,29,4.3,https://lacorraladeladanza.es/,+34915395845,ChIJiUEj17knQg0R1tFIjoyVLr8,7
Fuenlabrada,fisioterapia,FisioFuenla SLP,29,4.3,http://www.fisiofuenla.com/,+34664577221,ChIJ-caGEHWLQQ0Rqkt37i8l_RQ,7
Madrid,estetica,Déjate Querer Centro O.P.I,29,3.9,https://www.dejatequerer.org/,+34911377722,ChIJYxmmLxkpQg0RPDOkjq2onZI,7
Madrid,estetica,Doctor Romero Nieto,29,3.1,http://www.drromeronieto.com/,+34915790633,ChIJm90YYBopQg0RyXKPRpvhYZQ,7
Barcelona,fisioterapia,La Consulta d'Etselquemenges,29,4.4,https://etselquemenges.cat/laconsulta,+34936338063,ChIJt17DyJmipBIRBhKMBBP5244,7
Barcelona,dental,Clínica Dental Anfruns,29,4.1,https://www.clinicadentalanfruns.com/,+34934070165,ChIJcVWZXk69pBIRLyTmfteppNc,7
Barcelona,estetica,Lorente 1947 (Lorente Beauty Concept),29,4.3,http://www.lorente1947.com/,+34660686180,ChIJuYN1puSipBIRSLwUwiUypqo,7
Santa Coloma de Gramenet,peluqueria,VIVÓ,29,4.3,http://www.vivobeautygroup.com/,+34933914101,ChIJgy5FCY6ipBIRBhyoHEwZXp0,7
Alfafar,dental,Clínica Dental De María Jesús Crespo,29,4.4,http://clinicadentalmjcrespo.es/,+34963753800,ChIJQyvM_sBOYA0RMLgp7_Cdd5c,7
València,dental,Diental,29,4.1,http://www.diental.com/,+34963386422,ChIJ1QPzjBxGYA0RFro2tZG6lBw,7
Mislata,estetica,Centro De Estética Mayva,29,4.4,http://www.centroesteticamayva.com/,+34647458675,ChIJcd93YINPYA0RKtlH0p51A7U,7
València,estetica,TEKDERMA Instituto Dermatológico Hospital El Consuelo,29,4.3,https://tekderma.com/,+34963164605,ChIJNQJzbgZPYA0R3Z7YhborOSM,7
Camas,estetica,Amorena Estética Avanzada,29,4.5,http://amorenaesteticaavanzada.booksy.com/a/,+34643305524,ChIJt1uxBEhrEg0R5nimrwnK3pY,7
Seville,estetica,Lucía Sanz Centro de Estética,29,4.4,https://www.luciasanzcentrodeestetica.com/,+34608700006,ChIJDT4tvkNvEg0RRHZ_E0nty-M,7
Zaragoza,dental,Clinica Dental Dr. Baroni,29,4.3,http://odontobaroni.es/,+34976302020,ChIJM6gSROcUWQ0RK1o6GWYdX44,7
Zaragoza,estetica,Centro de Estética Athenea - Zaragoza,29,4.4,https://www.instagram.com/athenea_estetica/,+34628047489,ChIJ_6Rp1M8UWQ0RUtfx-Yb6VMI,7
Málaga,estetica,Beautybar,29,4.5,https://www.instagram.com/beautybar_malaga/,+34685736701,ChIJ9cWxiv_3cg0RXf_K9rQIR7o,7
Málaga,peluqueria,PELUQUERIA LOLA ORTIGOSA,29,4.4,https://www.peluquerialolaortigosa.es/,+34952299990,ChIJGUT8ETdYcg0RHeoDP1TH57Y,7
Molina de Segura,estetica,Clínica ginecológica IGEMA Altorreal,29,4.4,http://clinicaaltorreal.es/,+34640124952,ChIJqWhiUT6HYw0Rswo6AqBw2r4,7
Zeneta,estetica,Tcuida Zeneta,29,4.4,http://tcuida.info/,+34968854742,ChIJtwQG_8udYw0Re1tcmDdjx38,7
Palma,fisioterapia,Momentum Vitae,29,4.5,http://www.momentumvitae.com/,+34625491442,ChIJRYC_dfiSlxIRvbgdZoFlOqo,7
Palma,dental,Dr. Jaime Bonnin y Dra. Dolores Liñares Leoane,29,4.1,https://www.clinicadentalbonninlinares.com/,+34871187086,ChIJj1zCbVuSlxIRDOEmuRZyHz8,7
Palma,estetica,Naturelax,29,4.1,https://naturelaxmallorca.wixsite.com/my-site-5,+34871504296,ChIJpT2D5heTlxIR8j9h2PfoO-c,7
Palma,estetica,Pearl of Asia,29,3.8,https://naturelaxmallorca.wixsite.com/my-site-5,+34871713174,ChIJyWi_kFSSlxIRjIDxOpZsnf4,7
Las Palmas de Gran Canaria,peluqueria,Duo Estilismo Peluquería,29,4.5,https://www.facebook.com/Duo-Estilismo-Peluquer%C3%ADa-1772106699739290/,+34928490085,ChIJkea6Rz-VQAwRPhWPOfc-yUQ,7
San Vicente de Barakaldo,dental,Clínica Dental Arosa,29,4.4,http://www.clinicadentalarosa.com/,+34944373132,ChIJf8ynVHdaTg0RRAa4dDRduYI,7
Santurtzi,estetica,Centro Estetica Hodeiza,29,4.3,https://www.facebook.com/centroesteticahodeiza,+34944834929,ChIJv84Z2XVZTg0R0Uf-nB3XPrA,7
Bilbao,estetica,Cosmetic Land,29,3.4,http://cosmeticland.es/,+34944023340,ChIJN5B0VyhQTg0RsTC0gR4MDr8,7
Leioa,estetica,Centros Único | Depilación Láser y Medicina Estética Vizcaya,29,3.1,https://www.centrosunico.com/?utm_source=GMB&utm_medium=web&utm_campaign=ccartea,+34944678921,ChIJw_PVo7lbTg0RqkX3_5vc8Po,7
Bilbao,peluqueria,Rasel Peluquerías,29,3.4,https://raselpeluquerias.com/,+34946070809,ChIJATh2nhVQTg0RGJwRomnDsj8,7
Alicante,dental,Clinica Medentia,29,4.2,http://www.clinicamedentia.es/,+34965165419,ChIJR4RjbLc5Yg0Rfv4e5wbx7qI,7
Córdoba,dental,Dentalpro Fuensanta,29,3.3,http://www.dentalpro.es/,+34957436856,ChIJb4b5lKXfbA0Rm1CN3qV7aDc,7
Madrid,pilates,FISIOTERAPIA ARGANZUELA (Sanefis C.B.),30,4.5,https://fisioterapiaarganzuela.es/,+34915302735,ChIJAzI8h0cmQg0RzU115yiXEbQ,7
Madrid,pilates,Vibe Pilates & Cycling,30,4.5,http://www.vibepilates.es/,+34671490202,ChIJRx7oZvUoQg0RB6IgzTyCX0I,7
Madrid,dental,Aluche Dental,30,4.3,http://www.aluchedental.com/,+34915187598,ChIJb8Hxz2uIQQ0RymfxIj7C-Yo,7
Madrid,dental,Clínica Dental Taub Glasberg Hortaleza,30,4.4,http://clinicadentaltaubglasberg.es/,+34913816275,ChIJXUXC9MEuQg0ReK_qWWTO140,7
Madrid,estetica,Con un Toque de Glow / Pink Glam,30,4.3,https://widget.treatwell.es/establecimiento/100026993/servicios/,+34613385527,ChIJLdmtEAMvQg0RiuyU3IOs1qs,7
Madrid,estetica,Centro de Estetica Avanzada Miriam Cruz Hortaleza,30,4.4,http://www.esteticamiriamcruz.es/,+34912515638,ChIJLf0EW4wvQg0RxeAIt52PPrE,7
Getafe,peluqueria,Almaz Peluqueros,30,4,https://www.facebook.com/AlmazPeluqueros/?modal=admin_todo_tour,+34910138431,ChIJu3mxhN8jQg0RxFOkAuucegE,7
Madrid,peluqueria,Miia Belleza Saludable,30,3.4,https://www.instagram.com/miia.bellezasaludable,+34634592133,ChIJB3VvO9kpQg0RJBZKqwq_jrs,7
Barcelona,pilates,Intensión Studio,30,4.5,https://www.intensionstudio.com/,+34676962101,ChIJE6-C-FqjpBIRCp1Eop67O-4,7
Barcelona,fisioterapia,RehabMedic Shop 08029,30,4.1,http://www.rehabmedic.com/,+34933155267,ChIJZyB1KHmYpBIRMqeYxsGUfuQ,7
Barcelona,dental,MIT Dental Barcelona,30,3.4,http://www.mitdental.com/,+34936243629,ChIJeQhlhMKipBIR9AookWwB7Kw,7
Rubí,dental,Clínica Dental Mármol,30,4.5,https://www.clinicadentalmarmol.com/,+34935887559,ChIJw2wWq3GRpBIRZoEe4Buaks0,7
Barcelona,estetica,IDERMA Bori Dermatología y Medicina Estética,30,3.4,https://iderma.es/,+34621125838,ChIJ40Pvd3iZpBIRRkbNMkDe0aE,7
València,fisioterapia,Sport Center Marvá,30,4.3,https://www.sportcentermarva.com/,+34673027522,ChIJmeddOPVPYA0R3Hd17109VgA,7
València,dental,Clínica Dental Llambés,30,4.4,http://www.clinicallambes.es/,+34963518437,ChIJ4QJsebVIYA0R7GCxH6ZtZuU,7
Manises,peluqueria,Miss Time,30,4.4,https://booksy.com/es-es/instant-experiences/widget/151764,+34633419370,ChIJHQqDJgBbYA0RLL_pK4hx_Ko,7
Seville,dental,"BAPIDENT Clínica dental en Palmete, Padre Pío y Amate.",30,4.2,http://www.bapident.com/,+34955152545,ChIJq5HyIB5vEg0RllyZdSxI94o,7
Seville,estetica,"Sevilladerm, Clínica Dermatológica",30,3.9,https://www.sevilladerm.com/,+34954571468,ChIJQXfwfLtuEg0RKws7ZXPlsVs,7
Zaragoza,dental,Clinica Dental Tres Jiménez,30,4.3,https://www.clinicadentaltresjimenez.com/,+34976752945,ChIJjcEY-y5rWQ0RFmzwjEdXRzM,7
Málaga,fisioterapia,Centro De Especialidades Médicas Artident,30,4.4,http://www.artidentmalaga.com/,+34952357338,ChIJ2acgJUP3cg0RnxDDz5pn5L4,7
Málaga,estetica,MásQpestañas,30,4.5,https://www.instagram.com/masqpestanias/,+34744602567,ChIJoejz3-73cg0R7G4bvxDmsDE,7
Palma,dental,"Dra Sampedro Canals, María de Lluch",30,4.1,http://www.ortodonciasampedro.com/,+34971728674,ChIJnypS-lOSlxIRzS_lzRiJF08,7
Portugalete,fisioterapia,Especialidades Médico Quirúrgicas KIBET,30,4.5,http://www.emqkibet.com/,+34944022598,ChIJ5Th5mohZTg0R1F2PTYfMiU4,7
Bilbao,dental,Clínica dental ARANA18,30,4.4,http://doctoralia.es/maria-astigarraga-ruiz-de-velasco/dentista/bilbao,+34688653471,ChIJRcal9i9QTg0RRD5a7sIkHtQ,7
Bilbao,dental,Odontologia holistica en Bilbao - Clínica Dental Abando,30,4.5,http://www.clinicadentalabando.com/,+34944238486,ChIJ9fesjdBPTg0RI9rmbGLCE9s,7
Bilbao,peluqueria,Peluquería Iñaki Iglesias (Colón),30,4.5,https://instagram.com/peluqueria_inaki_iglesias?igshid=YmMyMTA2M2Y=,+34944317864,ChIJiZyfGpNPTg0RbQQvlMzyz2w,7
Elx,dental,Dental Parc.,30,4,https://www.dentalparc.es/,+34965451476,ChIJMXS6nIe2Yw0RZ7eo_kamXqQ,7
Santa Pola,dental,Centro de Especialidades Odontologicas Dr. Orts,30,4.3,https://www.clinicadentaldrorts.com/,+34965415010,ChIJCZvLO1JMYg0R9vn247NM0Pg,7
Córdoba,dental,Clínica Dental Roldán,30,4.5,https://www.dentalroldan.com/,+34957251879,ChIJ20cp8FvfbA0RqQGP-gPt9aM,7
Córdoba,dental,Clínica Dental Beltrami,30,3.9,https://www.clinicadentalbeltrami.com/,+34957470438,ChIJSasU2WPfbA0RTJ93BwMDBy8,7
Córdoba,dental,Clínica Dental Dentibell,30,4.3,https://www.dentibell.es/,+34957850002,ChIJkVoJ1fLfbA0RoixCYo_3s4k,7
